"title","release_year","budget","revenue","rating","num_voted_users","profit_ratio"
"The Canyons",2013,250000,49494,3.9,8511,0.197976
"My Life Without Me",2003,2000000,395592,7.6,21202,0.197796
"Kundun",1997,28000000,5532301,7,21606,0.197582178571429
"Meet Dave",2008,60000000,11802056,4.9,31640,0.196700933333333
"Rubber",2010,500000,98017,5.8,26185,0.196034
"Jade",1995,50000000,9795017,5.1,9227,0.19590034
"Raise the Titanic",1980,36000000,7000000,4.7,2933,0.194444444444444
"Glitter",2001,22000000,4273372,2.1,19412,0.194244181818182
"Osmosis Jones",2001,70000000,13596911,6.2,25572,0.194241585714286
"Soldier",1998,75000000,14567883,6,44248,0.19423844
"The Iceman",2012,10000000,1939441,6.9,55567,0.1939441
"Last Orders",2001,12000000,2326407,7,5016,0.19386725
"Control",2007,4500000,871577,7.7,51353,0.193683777777778
"I Dreamed of Africa",2000,34000000,6543194,5.6,3740,0.192446882352941
"The Imaginarium of Doctor Parnassus",2009,40000000,7689458,6.8,126307,0.19223645
"The Neon Demon",2016,7000000,1330827,7,9866,0.190118142857143
"The Invasion",2007,80000000,15071514,5.9,65037,0.188393925
"Femme Fatale",2002,35000000,6592103,6.3,28584,0.1883458
"The Cold Light of Day",2012,20000000,3749061,4.9,28629,0.18745305
"The Water Diviner",2014,22500000,4190530,7.1,53341,0.186245777777778
"Formula 51",2001,28000000,5204007,6.3,42876,0.185857392857143
"Warriors of Virtue",1997,35000000,6448817,4.6,2189,0.184251914285714
"Big Trouble",2002,40000000,7262288,6.5,17307,0.1815572
"Seventh Son",2014,95000000,17176900,5.5,54501,0.180809473684211
"Deterrence",1999,800000,144583,6.5,2256,0.18072875
"Killer Joe",2011,11000000,1987762,6.7,59297,0.180705636363636
"Johnny English Reborn",2011,45000000,8129455,6.3,89568,0.180654555555556
"Meet the Deedles",1998,24000000,4308981,3.9,2265,0.179540875
"Things We Lost in the Fire",2007,16000000,2849142,7.2,24104,0.178071375
"Anything Else",2003,18000000,3203044,6.4,25165,0.177946888888889
"Psycho Beach Party",2000,1500000,265107,6.3,4617,0.176738
"Jefferson in Paris",1995,14000000,2474000,5.7,2427,0.176714285714286
"Once Upon a Time in America",1984,30000000,5300000,8.4,221000,0.176666666666667
"The Brothers Bloom",2008,20000000,3519627,6.9,41737,0.17598135
"Arthur and the Invisibles",2006,86000000,15131330,6,25843,0.175945697674419
"Miracle at St. Anna",2008,45000000,7916887,6,15697,0.175930822222222
"The Big Year",2011,41000000,7204138,6.2,34809,0.175710682926829
"A Better Life",2011,10000000,1754319,7.2,13174,0.1754319
"Switchback",1997,37000000,6482195,6.4,9740,0.175194459459459
"The Last Sin Eater",2007,2200000,379643,5.9,1573,0.172565
"Bullet to the Head",2012,55000000,9483821,5.7,39247,0.172433109090909
"Ravenous",1999,12000000,2060953,7.1,29990,0.171746083333333
"Trust the Man",2005,9000000,1530535,5.7,7833,0.170059444444444
"Beer League",2006,2800000,475000,6,6930,0.169642857142857
"The Last Legion",2007,35000000,5932060,5.4,29285,0.169487428571429
"Atlas Shrugged: Who Is John Galt?",2014,5000000,830210,4.4,1900,0.166042
"Mindhunters",2004,27000000,4476235,6.4,49405,0.165786481481481
"Gun Shy",2000,10000000,1631839,5.7,5936,0.1631839
"Mumford",1999,28000000,4554569,6.9,8134,0.162663178571429
"Tank Girl",1995,25000000,4064333,5.2,24790,0.16257332
"Only God Forgives",2013,4800000,778565,5.7,83234,0.162201041666667
"Faithful",1996,13000000,2104000,5.9,1595,0.161846153846154
"Donnie Darko",2001,4500000,727883,8.1,580999,0.161751777777778
"Turbulence",1997,71000000,11466088,4.7,8983,0.161494197183099
"Never Let Me Go",2010,15000000,2412045,7.2,109873,0.160803
"A Home at the End of the World",2004,6500000,1029017,6.8,12049,0.158310307692308
"The Virginity Hit",2010,3400000,535249,4.6,3467,0.157426176470588
"I Love You Phillip Morris",2009,13000000,2035566,6.6,77305,0.156582
"Lucky Numbers",2000,65000000,10014234,5,8560,0.154065138461538
"Impostor",2001,40000000,6114237,6.2,19986,0.152855925
"Made in Dagenham",2010,7200000,1094798,7.2,11158,0.152055277777778
"Death to Smoochy",2002,55000000,8355815,6.4,34730,0.151923909090909
"The Homesman",2014,16000000,2428883,6.6,21370,0.1518051875
"Against the Ropes",2004,39000000,5881504,5.3,5917,0.150807794871795
"Anonymous",2011,30000000,4463292,6.9,34488,0.1487764
"Bottle Rocket",1996,7000000,1040879,7.1,54478,0.148697
"The Dangerous Lives of Altar Boys",2002,12000000,1779284,7.1,12047,0.148273666666667
"You Will Meet a Tall Dark Stranger",2010,22000000,3247816,6.3,36145,0.147628
"Transsiberian",2008,15000000,2203641,6.7,42792,0.1469094
"Synecdoche, New York",2008,21000000,3081925,7.5,55842,0.146758333333333
"The Ten",2007,5250000,766487,5,15315,0.145997523809524
"Bogus",1996,30000000,4357000,5.3,5176,0.145233333333333
"Beastmaster 2: Through the Portal of Time",1991,6000000,869325,3.8,2281,0.1448875
"Once in a Lifetime: The Extraordinary Story of the New York Cosmos",2006,1000000,144431,7.3,1290,0.144431
"Victor Frankenstein",2015,40000000,5773519,6,28618,0.144337975
"Victor Frankenstein",2015,40000000,5773519,6,28618,0.144337975
"Victor Frankenstein",2015,40000000,5773519,6,28621,0.144337975
"City of Ember",2008,55000000,7871693,6.5,52908,0.143121690909091
"Mars Needs Moms",2011,150000000,21379315,5.4,17590,0.142528766666667
"Stoker",2013,12000000,1702277,6.8,84620,0.141856416666667
"Sunshine",2007,26000000,3675072,7.3,190132,0.141348923076923
"The Good Thief",2002,25000000,3517797,6.6,9004,0.14071188
"Poolhall Junkies",2002,4000000,562059,7,8535,0.14051475
"Bachelorette",2012,3000000,418268,5.3,37156,0.139422666666667
"The Interview",2014,44000000,6105175,6.6,247020,0.138753977272727
"Shanghai Surprise",1986,17000000,2315683,3,4081,0.136216647058824
"First Love, Last Rites",1997,300000,40542,5.5,294,0.13514
"Before I Go to Sleep",2014,22000000,2963012,6.3,48873,0.134682363636364
"When Did You Last See Your Father?",2007,8000000,1071240,6.9,3571,0.133905
"Radio Flyer",1992,35000000,4651977,6.9,10410,0.132913628571429
"Saint Ralph",2004,6000000,795126,7.6,4976,0.132521
"All the King's Men",2006,55000000,7221458,6.2,20740,0.131299236363636
"Nicholas Nickleby",2002,10000000,1309849,7.2,9395,0.1309849
"Crazy in Alabama",1999,15000000,1954202,6.3,5917,0.130280133333333
"The Clan of the Cave Bear",1986,15000000,1953732,5.3,4996,0.1302488
"The Assassination of Jesse James by the Coward Robert Ford",2007,30000000,3904982,7.5,136104,0.130166066666667
"I Want Someone to Eat Cheese With",2006,1500000,194568,6.2,2963,0.129712
"The Big Bounce",2004,50000000,6471394,4.9,15880,0.12942788
"Super",2010,2500000,322157,6.8,61787,0.1288628
"Blood In, Blood Out",1993,35000000,4496583,8,23181,0.1284738
"Cecil B. DeMented",2000,10000000,1276984,6.2,11403,0.1276984
"Mortdecai",2015,60000000,7605668,5.5,47320,0.126761133333333
"Beyond Borders",2003,35000000,4426297,6.5,22570,0.126465628571429
"The Warrior's Way",2010,45000000,5664251,6.3,22309,0.125872244444444
"What Planet Are You From?",2000,50000000,6291602,5.6,8070,0.12583204
"Married Life",2007,12000000,1506998,6.3,8014,0.125583166666667
"Flipped",2010,14000000,1752214,7.7,60460,0.125158142857143
"The Immigrant",2013,16000000,1984743,6.6,20616,0.1240464375
"Blindness",2008,25000000,3073392,6.6,59462,0.12293568
"Extreme Ops",2002,40000000,4835968,4.5,4821,0.1208992
"Legends of Oz: Dorothy's Return",2013,70000000,8460990,5.6,5116,0.120871285714286
"Just Visiting",2001,40000000,4777007,5.8,15130,0.119425175
"Mary Reilly",1996,47000000,5600000,5.8,11913,0.119148936170213
"Thunderbirds",2004,57000000,6768055,4.2,11148,0.118737807017544
"Gory Gory Hallelujah",2003,100000,11798,4.7,179,0.11798
"Chéri",2009,23000000,2708188,6.2,8924,0.117747304347826
"Roar",1981,17000000,2000000,6.4,1275,0.117647058823529
"Snowpiercer",2013,39200000,4563029,7,181472,0.116403801020408
"Undiscovered",2005,9000000,1046166,4.2,2599,0.116240666666667
"The Fifth Estate",2013,28000000,3254172,6.2,29282,0.116220428571429
"Trance",2013,20000000,2319187,7,92640,0.11595935
"Trance",2013,20000000,2319187,7,92640,0.11595935
"My Name Is Bruce",2007,1500000,173066,6.3,21379,0.115377333333333
"Courage",2015,20000000,2246000,7,2302,0.1123
"Cutthroat Island",1995,98000000,11000000,5.6,21102,0.112244897959184
"The House of the Devil",2009,900000,100659,6.4,30160,0.111843333333333
"The Nutcracker",1993,19000000,2119994,5.7,1153,0.111578631578947
"Cats Don't Dance",1997,32000000,3562749,6.9,5600,0.11133590625
"March or Die",1977,9000000,1000000,6.3,2215,0.111111111111111
"Modern Times",1936,1500000,163245,8.6,143086,0.10883
"Amigo",2010,1700000,183490,5.8,463,0.107935294117647
"Finishing the Game: The Search for a New Bruce Lee",2007,500000,52850,6.2,1656,0.1057
"The Secret of Kells",2009,6500000,686383,7.7,22811,0.105597384615385
"Peaceful Warrior",2006,10000000,1055654,7.3,20426,0.1055654
"Steel",1997,16000000,1686429,2.8,8687,0.1054018125
"Gigli",2003,54000000,5660084,2.4,41620,0.10481637037037
"Lucky You",2007,55000000,5755286,5.9,18310,0.104641563636364
"The White Countess",2005,16000000,1666262,6.7,5321,0.104141375
"Wristcutters: A Love Story",2006,1000000,104077,7.4,46076,0.104077
"The Innkeepers",2011,750000,77501,5.5,27260,0.103334666666667
"How to Lose Friends & Alienate People",2008,27000000,2775593,6.5,61269,0.102799740740741
"Love in the Time of Cholera",2007,45000000,4584886,6.4,19114,0.101886355555556
"Blackhat",2015,70000000,7097125,5.4,38983,0.1013875
"Owning Mahowny",2003,10000000,1011054,7.2,10585,0.1011054
"Shooting Fish",1997,3000000,302204,6.6,6705,0.100734666666667
"A Lego Brickumentary",2014,1000000,100240,6.8,1220,0.10024
"Can't Stop the Music",1980,20000000,2000000,4.5,2998,0.1
"The Loss of Sexual Innocence",1999,4000000,399793,5.4,2877,0.09994825
"Sherrybaby",2006,2000000,198407,6.6,10282,0.0992035
"Miss Potter",2006,30000000,2975649,7,23864,0.0991883
"Princess Kaiulani",2009,9000000,883887,6.2,1201,0.0982096666666667
"The Funeral",1996,12500000,1227324,6.6,6921,0.09818592
"The Perfect Host",2010,500000,48430,6.8,20176,0.09686
"Hardflip",2012,1000000,96734,5.6,606,0.096734
"The Hudsucker Proxy",1994,30000000,2869369,7.3,65474,0.0956456333333333
"Savage Grace",2007,4600000,434417,5.9,8867,0.0944384782608696
"Oscar and Lucinda",1997,16000000,1508689,6.7,5648,0.0942930625
"Joe",2013,4000000,371897,6.9,36494,0.09297425
"Veronica Guerin",2003,17000000,1569918,6.9,16234,0.0923481176470588
"The Woman Chaser",1999,1200000,110720,7.3,524,0.0922666666666667
"eXistenZ",1999,31000000,2840417,6.8,77493,0.0916263548387097
"Cradle Will Rock",1999,32000000,2899970,6.9,8039,0.0906240625
"The Devil's Double",2011,15000000,1357042,7.1,53977,0.0904694666666667
"Find Me Guilty",2006,13000000,1172769,7.1,28068,0.090213
"The Brothers Solomon",2007,10000000,900926,5.3,9517,0.0900926
"Infamous",2006,13000000,1150403,7.1,14143,0.0884925384615385
"The Blood of Heroes",1989,10000000,882290,6.5,4792,0.088229
"The Perfect Game",2009,12500000,1089445,7,2676,0.0871556
"My Blueberry Nights",2007,10000000,866778,6.7,44208,0.0866778
"Funny Games",2007,15000000,1294640,6.5,69569,0.0863093333333333
"Imagine Me & You",2005,7900000,671240,6.9,23023,0.0849670886075949
"Bad Lieutenant: Port of Call New Orleans",2009,20000000,1697956,6.7,64944,0.0848978
"Basic Instinct 2",2006,70000000,5851188,4.2,31124,0.0835884
"Marci X",2003,20000000,1646664,2.8,4518,0.0823332
"Isn't She Great",2000,36000000,2954405,5.3,1977,0.0820668055555556
"Stone",2010,22000000,1796024,5.4,34985,0.0816374545454545
"Stolen Summer",2002,1500000,119841,6.5,2419,0.079894
"Attack the Block",2011,13000000,1024175,6.6,82331,0.0787826923076923
"Nothing But a Man",1964,160000,12438,8.1,891,0.0777375
"Slow Burn",2005,15500000,1181197,5.9,3299,0.0762062580645161
"Freeheld",2015,7000000,532988,6.5,5863,0.0761411428571429
"Things to Do in Denver When You're Dead",1995,7000000,529766,6.8,22345,0.0756808571428571
"In the Name of the King: A Dungeon Siege Tale",2007,60000000,4535117,3.8,38398,0.0755852833333333
"Town & Country",2001,90000000,6712451,4.4,4102,0.0745827888888889
"Go for It!",2011,2450000,178739,3.9,1015,0.072954693877551
"The Sticky Fingers of Time",1997,250000,18195,6.3,336,0.07278
"Monkeybone",2001,75000000,5409517,4.7,14280,0.0721268933333333
"Duma",2005,12000000,860002,7.3,6454,0.0716668333333333
"Caravans",1978,14000000,1000000,6.5,524,0.0714285714285714
"Down in the Valley",2005,8000000,568695,6.5,16617,0.071086875
"Road Hard",2015,1500000,105943,6.1,1351,0.0706286666666667
"Fuel",2008,2500000,173783,7.6,578,0.0695132
"Casino Jack",2010,15000000,1039869,6.2,14757,0.0693246
"Kansas City",1996,19000000,1292527,6.3,3536,0.0680277368421053
"Gerry",2002,3500000,236266,6.2,15104,0.0675045714285714
"Winged Migration",2001,160000000,10762178,8,10369,0.0672636125
"Tim and Eric's Billion Dollar Movie",2012,3000000,200803,5.3,7988,0.0669343333333333
"Neal 'N' Nikki",2005,1500000,100358,3.3,1167,0.0669053333333333
"The 5th Quarter",2010,6000000,399611,5.7,1245,0.0666018333333333
"Prefontaine",1997,8000000,532190,6.8,5673,0.06652375
"Mean Streets",1973,500000,32645,7.4,67797,0.06529
"Albino Alligator",1996,5000000,326308,6.1,6632,0.0652616
"The Extra Man",2010,7000000,453079,5.9,4124,0.0647255714285714
"Kiss the Bride",2007,500000,31937,5.7,1358,0.063874
"Smilla's Sense of Snow",1997,35000000,2221994,6.4,11747,0.0634855428571429
"Interview with the Assassin",2002,750000,47329,6.6,1661,0.0631053333333333
"Ira & Abby",2006,3500000,220234,6.5,1950,0.062924
"Creative Control",2015,1000000,62480,5.5,1048,0.06248
"Six-String Samurai",1998,2000000,124494,6.7,5613,0.062247
"Legend",2015,30000000,1865774,7,87682,0.0621924666666667
"BloodRayne",2005,25000000,1550000,2.9,30628,0.062
"House of D",2004,6000000,371081,7,7479,0.0618468333333333
"The Salon",2005,1500000,92362,4.3,444,0.0615746666666667
"Jane Got a Gun",2016,25000000,1512815,5.8,8885,0.0605126
"Swept Away",2002,10000000,598645,3.6,13145,0.0598645
"Equilibrium",2002,20000000,1190018,7.5,261317,0.0595009
"Not Cool",2014,600000,35688,5.1,4167,0.05948
"Party Monster",2003,5000000,296665,6.3,12675,0.059333
"Dylan Dog: Dead of Night",2010,20000000,1183354,5.1,13026,0.0591677
"War, Inc.",2008,10000000,578527,5.7,20008,0.0578527
"Sphinx",1981,14000000,800000,5.2,892,0.0571428571428571
"Imaginary Heroes",2004,4000000,228524,7.3,8708,0.057131
"Ayurveda: Art of Being",2001,300000,16892,7.6,341,0.0563066666666667
"Hesher",2010,7000000,382946,7.1,43965,0.0547065714285714
"The Oogieloves in the Big Balloon Adventure",2012,20000000,1064277,6.7,14015,0.05321385
"By the Sea",2015,10000000,531009,5.3,7976,0.0531009
"Kill List",2011,500000,26297,6.3,25750,0.052594
"Beyond the Black Rainbow",2010,1100000,56129,6.1,6555,0.0510263636363636
"Brooklyn Rules",2007,8000000,398420,6.4,5049,0.0498025
"Desert Blue",1998,2000000,99147,6.2,1884,0.0495735
"Down and Out with the Dolls",2001,1200000,58936,6.1,91,0.0491133333333333
"Blood and Wine",1996,22000000,1075288,6.1,7772,0.0488767272727273
"Shadow Conspiracy",1997,45000000,2154540,4.9,3803,0.0478786666666667
"Me and Orson Welles",2008,25000000,1186957,6.8,9264,0.04747828
"Valley of the Heart's Delight",2006,2500000,118666,6.6,91,0.0474664
"Human Traffic",1999,2200000,104257,7.1,19194,0.0473895454545455
"The Big Tease",1999,4000000,185577,6.3,2133,0.04639425
"I Spit on Your Grave",2010,2000000,92401,6.3,56402,0.0462005
"Poultrygeist: Night of the Chicken Dead",2006,500000,23000,6.2,5931,0.046
"Ondine",2009,12000000,548934,6.8,16863,0.0457445
"The Beaver",2011,21000000,958319,6.7,39764,0.0456342380952381
"The Damned United",2009,10000000,449558,7.6,32307,0.0449558
"Brother",2000,10000000,447750,7.2,18520,0.044775
"Perfume: The Story of a Murderer",2006,50000000,2208939,7.5,190490,0.04417878
"The Adventures of Pluto Nash",2002,100000000,4411102,3.8,20295,0.04411102
"What Just Happened",2008,25000000,1089365,5.7,23767,0.0435746
"Anchorman 2: The Legend Continues",2013,50000000,2175312,6.3,131227,0.04350624
"Born to Fly: Elizabeth Streb vs. Gravity",2014,500000,21199,6.8,40,0.042398
"The Singing Detective",2003,8000000,336456,5.6,7116,0.042057
"The Good German",2006,32000000,1304837,6.1,21481,0.04077615625
"8: The Mormon Proposition",2010,2500000,99851,7.1,1138,0.0399404
"Oliver Twist",2005,50000000,1987287,6.9,25474,0.03974574
"Arnolds Park",2007,600000,23616,5.6,94,0.03936
"Top Spin",2014,150000,5858,7.1,260,0.0390533333333333
"Two Evil Eyes",1990,9000000,349618,6.1,4302,0.0388464444444444
"The Life Before Her Eyes",2007,8000000,303439,6.4,12125,0.037929875
"The Salton Sea",2002,18000000,676698,7.2,26730,0.0375943333333333
"Fido",2006,8000000,298110,6.8,25055,0.03726375
"Mean Machine",2001,2500000,92191,6.5,29463,0.0368764
"The Yards",2000,24000000,882710,6.4,16215,0.0367795833333333
"The Brown Bunny",2003,10000000,365734,5,11487,0.0365734
"A Sound of Thunder",2005,52000000,1891821,4.2,16474,0.0363811730769231
"The Messenger: The Story of Joan of Arc",1999,390000000,14131298,6.4,55889,0.0362340974358974
"Desert Dancer",2014,4000000,143653,6,1177,0.03591325
"The Masked Saint",2016,3500000,123777,4.7,342,0.0353648571428571
"The Hunting Party",2007,25000000,876671,6.9,22010,0.03506684
"Where the Truth Lies",2005,25000000,871527,6.5,14982,0.03486108
"Heaven's Gate",1980,44000000,1500000,6.8,9830,0.0340909090909091
"Freakonomics",2010,3000000,100675,6.4,5695,0.0335583333333333
"Wah-Wah",2005,7000000,233103,6.9,2670,0.0333004285714286
"The Statement",2003,23000000,763044,6.2,4257,0.0331758260869565
"Antarctic Edge: 70° South",2015,150000,4914,7,123,0.03276
"Copying Beethoven",2006,11000000,352786,6.8,11132,0.0320714545454545
"Without Limits",1998,25000000,777423,7.2,5841,0.03109692
"Chairman of the Board",1998,10000000,306715,2.3,5143,0.0306715
"There Be Dragons",2011,36000000,1068392,5.9,3865,0.0296775555555556
"Winter Passing",2005,3500000,101228,6.4,7228,0.0289222857142857
"Eye of the Dolphin",2006,2500000,71904,5.7,806,0.0287616
"On the Road",2012,25000000,717753,6.1,33107,0.02871012
"Chain Letter",2009,5000000,143000,4.1,4122,0.0286
"Stake Land",2010,650000,18469,6.5,34263,0.0284138461538462
"The Heart of Me",2002,7000000,196067,6.7,1966,0.0280095714285714
"Welcome to Collinwood",2002,12000000,333976,6.4,12559,0.0278313333333333
"D.E.B.S.",2004,3500000,96793,5.3,12188,0.0276551428571429
"Severance",2006,5000000,136432,6.6,31890,0.0272864
"Jindabyne",2006,15000000,399879,6.4,5772,0.0266586
"Saint John of Las Vegas",2009,3800000,100669,5.8,2522,0.0264918421052632
"Incident at Loch Ness",2004,1400000,36830,6.6,3291,0.0263071428571429
"Code 46",2003,7500000,197148,6.3,18109,0.0262864
"The Slaughter Rule",2002,500000,13134,6.1,2004,0.026268
"Trucker",2008,2000000,52166,6.7,2792,0.026083
"Fighting Tommy Riley",2004,200000,5199,6.6,720,0.025995
"Enter the Void",2009,13000000,336467,7.3,45449,0.0258820769230769
"Among Giants",1998,2500000,64359,5.9,811,0.0257436
